	pex3Δ-1	pex3Δ-2	pex3Δ-3	pex3Δmsp1Δ-1	pex3Δmsp1Δ-2	pex3Δmsp1Δ-3	log$_2$(Fold Change)	p-val	padj	-log$_1$$_0$(p-value)	Cohen's $\mathit{d}$
IDH1	17809.8	20866.6	20348.5	20226.5	19651.9	21466.5	0.05561971602221864	0.5156340055114981	0.999944336130877	0.2876584491173023	0.5815743372315302
GPI15	157.838	191.089	196.349	171.548	151.927	174.311	-0.1314610017256246	0.32029726033381883	0.999944336130877	0.49444677606297593	0.9255813129471607
YNL040W	306.442	248.009	316.452	393.621	270.87	368.991	0.24692931432115225	0.27741689911160505	0.999944336130877	0.5568670869996563	1.0256599680200273
YIP3	2008.97	2279.95	2036.76	2029.88	2363.2	2412.02	0.1053957866457126	0.3402359853323935	0.999944336130877	0.46821975478931516	0.8832148862924352
LAP2	1013.72	1490.05	1375.2	1286.91	1354.18	1192.86	-0.01684209569784561	0.9255917539295424	0.999944336130877	0.033580523156187564	0.08117214193970898
SLM2	1347.99	1083.76	1760.01	1487.71	1190.51	1701.99	0.06344392101196089	0.8113350011084887	0.999944336130877	0.09079978809167717	0.20816397984674057
ALG11	5506.9	5686.23	5922.68	5797.3	6077.54	5745.7	0.041928568819269194	0.3483396582308071	0.999944336130877	0.4579970785985222	0.8666355107257733
SFB2	296.37	334.587	269.478	268.65	344.892	238.701	-0.07935729091959486	0.6851834583182532	0.999944336130877	0.16419313030638238	0.35617826865839264
COX5A	9578.15	9429.18	10448.8	10357.3	8464.25	15579.9	0.22390147599698668	0.4862596729221265	0.999944336130877	0.313131746375912	0.6256209134435128
POR1	66015.8	61830.4	68693.9	66497.0	54673.1	82871.9	0.054042452051240926	0.781158670619043	0.999944336130877	0.10726074233874794	0.24260546761837137
ARP5	334.561	215.155	230.29	307.025	227.55	278.327	0.05959621603251569	0.8160597901382581	0.999944336130877	0.08827802068749724	0.20281422413299785
NOP2	2696.85	2078.8	2455.15	2744.91	2493.95	2609.38	0.11821388734564482	0.3483160248692475	0.999944336130877	0.4580265446282039	0.8666833574651627
MTQ1	837.968	1223.22	1101.4	1013.72	976.664	971.349	-0.0946640361632036	0.5900217851925975	0.999944336130877	0.22913195274045942	0.47756438122734096
YDJ1	6902.28	9188.82	5848.56	6697.38	9976.25	6275.64	0.06490709486536708	0.8366408872981634	0.999944336130877	0.07746091492385276	0.17963148631401946
RPL9B	2249.44	1412.03	2094.47	1863.63	1878.23	1778.26	-0.060351923884854074	0.7767315071550034	0.999944336130877	0.10972907786847325	0.2477013286833312
FKH2	121.366	153.071	100.583	112.771	140.881	94.694	-0.1064465401358826	0.6844880065011967	0.999944336130877	0.16463415710775872	0.3570288960443246
RPL16B	4003.22	2323.55	2262.01	3248.64	2278.43	1772.1	-0.23472079494997888	0.5807494012261474	0.999944336130877	0.2360112293009756	0.490021862160939
LAT1	20826.8	21189.3	18651.3	19868.2	20616.5	22246.0	0.04825017784358218	0.5513451865195518	0.999944336130877	0.2585764126505975	0.530428752768873
MSK1	2887.62	3838.83	4067.45	3625.03	3310.38	3583.33	-0.03725432663997949	0.8185681461839074	0.999944336130877	0.08694515952671367	0.1999784447483023
IMP4	82.9588	153.017	115.226	126.809	151.702	95.9982	0.09270092054500928	0.7789226205433866	0.999944336130877	0.10850568371405435	0.2451778011375266
APJ1	399.585	276.725	230.966	369.442	281.326	301.688	0.07011095097267488	0.8045234492258784	0.999944336130877	0.09446129311748215	0.2158959921029367
NIS1	962.478	1085.62	812.49	957.76	1254.23	779.436	0.06452164841239556	0.7979418687762738	0.999944336130877	0.09802874648044181	0.22338961014691122
TPM1	3342.07	1534.75	827.245	1701.3	2258.51	1125.24	-0.16572846213168818	0.8130823416470953	0.999944336130877	0.08986547075014889	0.20618424508950645
EOS1	411.057	451.923	461.336	423.802	460.95	316.738	-0.14042276912048135	0.42283321884281944	0.999944336130877	0.3738309007557761	0.7282641624906118
SAL1	1988.27	2056.77	2416.68	2148.42	1853.25	2568.81	0.024080532145932757	0.8901860826474609	0.999944336130877	0.050519199849787616	0.12008838949036868
END3	134.442	200.341	141.218	149.647	174.857	108.484	-0.13663756231460913	0.6413373814999498	0.999944336130877	0.19291344571193056	0.41077483816528687
MKT1	468.706	1130.04	553.489	548.613	822.347	508.799	-0.19528790384236988	0.7130161795284847	0.999944336130877	0.14690061516886857	0.32249807610175896
TCB2	5213.17	5863.51	5012.46	5431.21	6479.08	4222.13	0.0038756583430939583	0.9845627997362619	0.999944336130877	0.00675657743435383	0.016807378527453416
TOP2	5377.51	2544.99	2706.37	5723.51	3546.2	3766.55	0.2945418050936901	0.5237250394161322	0.999944336130877	0.28089666188179374	0.5697689920375749
RHO2	277.968	288.069	346.579	271.741	274.58	330.455	-0.057799639430290685	0.698432292241147	0.999944336130877	0.15587568909354704	0.3400595820778568
NST1	55.9908	39.4962	37.5266	61.8365	40.7057	36.2911	0.061779886596418226	0.8530188641477534	0.999944336130877	0.06904136448935086	0.16131122030696146
YPT53	1012.51	1770.38	1024.85	1115.54	1637.18	1082.74	0.010464643572178179	0.9775263755676944	0.999944336130877	0.009871515662050136	0.024470761497435996
APP1	1009.03	903.259	809.037	869.865	824.738	929.82	-0.05230952412007504	0.6467428590583296	0.999944336130877	0.18926835780072573	0.4039314590204695
RPS7B	3206.43	3254.87	3884.74	3802.65	3427.49	3218.1	0.014181267192756844	0.9081948884854647	0.999944336130877	0.041820946730145615	0.10025843386488548
RAS2	8061.94	6784.6	4530.32	6102.41	8662.77	4382.02	-0.017201368091779544	0.9644948785864604	0.999944336130877	0.01570007409323817	0.03867114188367654
AIM37	3176.28	3455.36	4513.0	3906.04	2891.55	4135.23	-0.02768443841884868	0.9054742153974651	0.999944336130877	0.04312391229640334	0.10324916363992519
AVT4	161.943	113.205	194.79	186.865	116.334	210.069	0.12724188639450382	0.7149017646099121	0.999944336130877	0.14575363095262295	0.32024074438640704
POL1	137.867	80.1887	119.975	131.451	98.7576	109.28	0.006208851456939087	0.9813880232329695	0.999944336130877	0.008159246411727765	0.020264754041848083
LEU4	15156.9	20270.0	19106.0	15754.6	18404.8	16002.5	-0.12053488379775691	0.4550157213003581	0.999944336130877	0.34197359772521585	0.6747604095428964
INP52	710.205	699.867	591.997	649.121	682.421	623.047	-0.03462641896248259	0.7224481529915774	0.999944336130877	0.1411933149072089	0.3112357572399908
YAF9	160.917	107.435	106.873	197.172	138.097	147.014	0.36212400436724584	0.23692355870699464	0.999944336130877	0.6253917526679202	1.1348163118401002
CYB5	6035.44	6187.36	4191.97	6164.48	6924.41	4747.58	0.11983558566904796	0.6280187267419886	0.999944336130877	0.20202740594520574	0.4277836285911508
DBP2	93.644	96.5175	93.9795	105.182	110.143	104.529	0.17080650570466516	0.003933822214640807	0.999944336130877	2.4051852714998487	4.881465560594151
RPC19	173.837	121.894	127.974	179.134	128.489	145.018	0.09530711557296331	0.6858519018210534	0.999944336130877	0.16376965275624483	0.35536111046645413
YNL115C	4896.19	4653.65	4853.93	5000.96	4361.81	5044.8	0.00038056134752266735	0.9959236720639534	0.999944336130877	0.00177394478079473	0.0044377710745979815
DMA2	353.205	439.78	328.684	378.33	416.726	355.133	0.03622394022172706	0.8156472525098548	0.999944336130877	0.08849762238648809	0.20328089897908042
MLS1	2981.84	2698.21	4190.76	3302.68	3209.41	2930.25	-0.06402404481499249	0.7768776975652356	0.999944336130877	0.10964734600377328	0.24753286997243082
DCP2	208.695	202.725	170.531	181.327	153.861	156.142	-0.24420535305764043	0.11015478067771543	0.999944336130877	0.9579966498804648	1.6707801292960716
TOM70	17237.2	19782.6	18695.5	17230.4	18695.6	16287.0	-0.09366450708215551	0.3150827717127124	0.999944336130877	0.501575342794438	0.9370589974810023
YNL122C	2750.66	2514.21	2316.67	2922.87	2379.2	2979.3	0.12737852923312892	0.36555308813409626	0.999944336130877	0.43704954289368714	0.8325296924582155
ESBP6	594.019	533.79	450.728	535.912	712.211	310.933	-0.017915327612637238	0.960532840379351	0.999944336130877	0.017487782127931364	0.042991213838888126
FAR11	581.281	462.309	493.327	550.753	518.595	370.519	-0.094103698918834	0.6494713347305698	0.999944336130877	0.18744001232468993	0.40048986967736266
NRK1	201.668	109.887	134.385	142.34	96.319	123.198	-0.30142993223451375	0.4102951424531616	0.999944336130877	0.38690362468133355	0.7500149214813543
CPT1	991.91	1077.23	1203.27	1068.01	1255.09	1087.45	0.05965089847850307	0.6184216852549507	0.999944336130877	0.2087152900770501	0.44017525705434096
TOM22	4299.69	4159.92	3924.15	4949.46	4353.75	4443.6	0.15064745743817987	0.10254472028935747	0.999944336130877	0.9890866952003006	1.7224245433138248
KRE33	215.289	180.024	185.021	191.368	205.7	147.346	-0.09217928720595843	0.5944541958213514	0.999944336130877	0.22588160322930806	0.47165451369930045
YNL134C	2012.53	1906.12	2039.68	1942.56	2197.6	1496.86	-0.0799753428222884	0.6349911201489429	0.999944336130877	0.1972323479320857	0.41885282968783216
FPR1	3076.5	3955.84	3790.11	3779.6	3968.51	4171.84	0.13935104893710806	0.27931413084078394	0.999944336130877	0.5539070922584052	1.0209323985935839
NAM9	14387.1	15883.3	16984.3	16238.6	14079.9	16794.2	-0.00434181402538443	0.9682824722496587	0.999944336130877	0.013997929629905885	0.034542544484910516
SRV2	1799.25	1783.66	1652.71	1967.41	2133.8	1489.67	0.0947149893415682	0.5830293035860197	0.999944336130877	0.23430961665456554	0.4869467640417023
THO2	371.76	291.131	289.927	392.0	344.829	294.984	0.11490895549411459	0.5361801500736284	0.999944336130877	0.2706892680723879	0.5518509763964031
MEP2	118.262	16.0308	17.5524	21.9689	46.6326	16.5598	-0.8343314259632522	0.5606303573170972	0.999944336130877	0.2513233895255246	0.5175142091844697
LSM7	1119.73	714.878	732.898	943.721	1028.72	680.037	0.04697313730923469	0.8748036618437344	0.999944336130877	0.05808940771579176	0.13709583002312387
PGA2	277.231	195.301	81.6387	155.361	175.441	90.4418	-0.3956749825512916	0.515848054687507	0.999944336130877	0.2874782028853648	0.5812602919730333
INN1	86.6103	82.592	102.079	95.7454	92.456	88.1297	0.026608338059545506	0.8036391602186375	0.999944336130877	0.09493890884204097	0.21690150612338044
YCK2	3019.55	3753.71	3286.39	2970.47	3807.66	2103.02	-0.1797617060053867	0.5048904800305599	0.999944336130877	0.29680281807293174	0.5974615984424013
YNL155W	376.196	320.078	298.128	309.609	367.193	290.802	-0.03941246470700679	0.7981629938163797	0.999944336130877	0.09790841179868787	0.2231374718690102
NSG2	635.19	838.675	816.914	796.626	827.424	630.051	-0.02328612306782022	0.8973667974503114	0.999944336130877	0.0470300033909494	0.11217176751989263
IGO1	709.265	463.642	599.807	488.062	463.329	655.333	-0.14183767158855434	0.5846277045403401	0.999944336130877	0.23312060799346052	0.48479558546323853
PGA1	1235.02	1028.02	1067.68	1114.01	1152.19	1126.92	0.02677837520223427	0.762941505061001	0.999944336130877	0.11750875824835501	0.26365126960320634
ASI2	133.721	107.246	144.158	161.987	93.8167	150.593	0.07756191000055951	0.7803564521486445	0.999944336130877	0.10770697443800384	0.24352799285010626
YGP1	2253.46	1456.49	1086.0	1308.15	1659.67	1233.1	-0.19111130586797753	0.6191198390404715	0.999944336130877	0.20822527925675025	0.4392698454729967
CBK1	3006.3	2552.47	2346.41	2507.49	2966.68	2164.72	-0.049435296134363066	0.7843068772701258	0.999944336130877	0.105513976820368	0.23898877456859546
YNL165W	283.529	322.393	271.354	314.582	291.85	300.733	0.04833417898002838	0.5840209235671397	0.999944336130877	0.23357159325237797	0.4856117545802414
BNI5	452.615	399.139	341.539	466.571	445.561	359.785	0.09205620496711533	0.5976061758174633	0.999944336130877	0.2235849230574725	0.4674691786301892
SKO1	40.7347	35.8236	25.2666	55.1437	35.7141	40.3192	0.3654243888040126	0.25819632049811103	0.999944336130877	0.5880499510655426	1.075388543844156
FMP41	1864.96	2850.61	2447.6	2578.88	2619.98	2507.71	0.10549071457278597	0.5634911183136114	0.999944336130877	0.24911292486683173	0.5135648311814006
PSD1	7690.69	7705.11	9251.59	8928.31	6991.06	10883.8	0.12096875515873483	0.5925552968394091	0.999944336130877	0.22727111537414443	0.4741828659615368
MDG1	1509.48	1682.47	1099.44	1645.38	1450.96	1308.69	0.03770682584652181	0.8579661326229193	0.999944336130877	0.06652985516444028	0.15579746915151604
NOP13	2531.52	1719.04	1841.72	2321.96	1797.3	1932.3	-0.009675154191707938	0.9658307607005092	0.999944336130877	0.01509896688995894	0.037214853721115
MRPL22	2728.07	2592.27	2778.29	2749.55	2174.68	3098.47	-0.013590025696147028	0.931092399306911	0.999944336130877	0.031007218569752682	0.07514942506461557
RPS3	5791.84	5442.32	6639.65	6813.26	5620.74	4855.13	-0.04798192006533211	0.786069040195924	0.999944336130877	0.10453930833801198	0.2369668906711263
RHO5	1318.25	1062.17	741.174	988.703	1542.75	808.692	0.09762782324475978	0.8054560705780979	0.999944336130877	0.09395814093784748	0.21483595558847565
YNL181W	3487.86	3744.2	3856.98	3703.03	4011.82	3732.19	0.04584011742938098	0.4625156779010338	0.999944336130877	0.3348735413887193	0.6627298169981539
NPR1	1070.19	682.216	605.986	913.187	813.441	819.41	0.11045041611256555	0.6929651547399882	0.999944336130877	0.15928860302833167	0.34669134426912906
MRPL19	6454.99	5876.5	6240.12	7014.66	5846.48	7456.22	0.12961406314030477	0.31672877483166884	0.999944336130877	0.49931247915120475	0.933417166331951
UBP10	169.516	141.733	126.586	163.962	159.931	131.39	0.056376304552568715	0.7380541169754806	0.999944336130877	0.13191179286238797	0.29275566196279135
KAR1	107.838	129.776	124.05	102.478	115.765	149.366	0.023522088476385226	0.903956476178875	0.999944336130877	0.04385247949188274	0.1049183016981927
SRP1	158.312	178.238	190.516	146.295	203.513	143.469	-0.09558560918791903	0.6310551074301372	0.999944336130877	0.19993271396060178	0.42388709297925065
CHS1	523.56	401.382	435.187	482.536	549.966	442.973	0.11743598753682145	0.46784064666957603	0.999944336130877	0.3299020487572213	0.6542809923419437
YNL194C	610.421	925.125	720.304	631.305	914.251	522.582	-0.1253386855479287	0.6956563718843289	0.999944336130877	0.15760523258316433	0.343423447646543
YNL195C	261.824	286.207	282.199	232.584	329.457	228.385	-0.07088066082553872	0.7151913228188944	0.999944336130877	0.14557776333229147	0.31989436052953407
WHI3	56.1179	47.729	46.8817	71.5854	49.7494	51.0657	0.19381077147377943	0.399007651088869	0.999944336130877	0.3990187765091965	0.770077222389155
GCR2	54.0238	88.5845	60.7957	56.6191	66.2806	58.7481	-0.1632041576250552	0.5447832838597121	0.999944336130877	0.2637762267906887	0.5396467278714577
SPS19	293.572	474.487	324.564	358.723	434.063	391.559	0.11629370204574598	0.6370012723470504	0.999944336130877	0.19585970020350169	0.41628899097497557
RIO2	342.027	210.05	264.651	310.434	280.51	266.316	0.06987713973375421	0.7550622022751161	0.999944336130877	0.12201726957332999	0.27281958503726156
YNL208W	1521.8	1131.27	740.849	1134.7	1335.92	1180.18	0.10526050285547711	0.7324404385236343	0.999944336130877	0.1352276860212824	0.29938175055501426
VID27	4170.61	4328.38	3991.25	4525.88	4847.13	4309.99	0.1315833774276083	0.09673326428506096	0.999944336130877	1.0144241566175427	1.7648055820103898
RRG9	222.423	211.795	184.736	196.286	172.517	161.289	-0.2235894258439959	0.12388333636162101	0.999944336130877	0.9069871069645074	1.5868320822921649
PEX17	157.151	54.4644	43.7922	186.45	159.335	131.486	0.9020072228077386	0.13425012870653502	0.999944336130877	0.8720852892670574	1.5298973452573954
IES2	1321.98	614.717	732.223	1085.08	959.76	1024.62	0.20172880750807637	0.5796391020311722	0.999944336130877	0.23684232502355693	0.4915223053826503
RAP1	600.668	300.076	379.519	597.244	365.019	477.214	0.16910452914485796	0.6607947253169726	0.999944336130877	0.1799334323566745	0.386295281929407
MGS1	1959.62	1082.55	1143.04	1514.78	1186.04	1373.01	-0.038914236035162204	0.9069875175746563	0.999944336130877	0.04239868988119578	0.10158543991873326
ALG9	1949.69	2006.08	1802.85	1955.08	1831.26	1964.14	-0.0020407398651460795	0.9725836005096176	0.999944336130877	0.012073057683968642	0.02985550851420339
ADE12	4084.45	3404.26	5131.28	4578.1	3355.04	5848.98	0.127087056915336	0.6818222331921905	0.999944336130877	0.16632884118977365	0.36029377873899804
ATG4	20.3424	26.0929	23.8445	32.8348	27.1719	27.012	0.30821537838308816	0.09324712886518086	0.999944336130877	1.030364531500028	1.7916103321497396
CNM67	1359.34	1009.62	1492.2	1493.64	1260.61	1617.05	0.17902805453325382	0.3931801209553492	0.999944336130877	0.40540844805669607	0.780623645858571
URE2	200.464	410.434	212.955	263.121	281.791	250.306	-0.05103652734581962	0.8960870523853351	0.999944336130877	0.04764979777745539	0.11358167903218304
PDR16	6198.18	6979.5	6494.21	6024.78	6803.87	6472.43	-0.02745399654442623	0.7195153265558492	0.999944336130877	0.14295995062558536	0.3147299631338302
CSL4	327.94	299.955	361.606	368.662	381.4	369.639	0.17834046242347398	0.0765392435842188	0.999944336130877	1.1161158341003237	1.9378511817376074
SIN4	60.4494	40.5596	46.1034	50.6706	46.2163	58.7217	0.08100294030313757	0.7051055780475952	0.999944336130877	0.1517458496319801	0.33200094433570193
KEX2	141.408	118.252	108.734	102.943	104.065	86.92	-0.3257867658554897	0.09041497189718416	0.999944336130877	1.0437596483526526	1.8142230324173152
LAP3	3227.36	4735.95	4960.4	4481.57	4451.3	4420.5	0.04718359899187329	0.80549516028807	0.999944336130877	0.09393706463830699	0.2147915351527857
NAR1	171.613	154.475	203.614	206.362	159.812	231.176	0.17339552892746493	0.42473216180482914	0.999944336130877	0.3718848518760094	0.7250166624671477
ZWF1	4077.39	3976.56	5430.89	4702.73	4243.15	4729.11	0.020201374185726005	0.9042354279503955	0.999944336130877	0.04371848130753858	0.10461148299945268
ATG2	874.975	575.244	543.659	669.133	569.786	732.326	-0.01647004216005666	0.9511319121675272	0.999944336130877	0.021759246728630097	0.05324796301358783
SLA2	244.597	401.663	344.79	275.327	325.635	237.819	-0.24066366344417592	0.3883104646437811	0.999944336130877	0.4108209054214769	0.789539287002991
SUI1	45.7275	98.1691	49.3812	116.022	51.6361	82.164	0.37022516937332955	0.49495165447151185	0.999944336130877	0.3054372196960057	0.6123842027800758
VPS75	83.813	109.834	116.807	109.978	98.8216	109.142	0.03438227339610054	0.8263995852251487	0.999944336130877	0.08280990946335642	0.1911436276163572
YNL247W	4172.55	3566.75	3962.1	3626.33	3764.11	3743.64	-0.07169879532766138	0.35908056640334446	0.999944336130877	0.4448080984444436	0.8451837391981224
RPA49	1695.7	1477.47	1164.88	1948.17	1583.15	1517.6	0.2189281366185549	0.3102716901157878	0.999944336130877	0.5082578486097865	0.9478054100307904
RAD50	1150.28	576.5	802.307	900.356	675.312	1018.25	0.03651620701693516	0.917034862337434	0.999944336130877	0.03761415371604611	0.09055228718168516
MRPL17	5448.07	5955.81	8071.95	6279.89	5689.71	7977.78	0.03451445446375359	0.888916311221906	0.999944336130877	0.051139124615143625	0.12148972737073464
GIS2	248.775	235.636	351.754	313.613	213.663	385.567	0.12657909556301802	0.7008647050611543	0.999944336130877	0.15436581015932302	0.33711765548643385
FOL1	3361.7	4517.13	4126.54	3555.87	4197.75	3631.34	-0.07655064474497235	0.6284117631823094	0.999944336130877	0.20175569403729696	0.42727861098442155
SIP3	2751.29	3776.45	3297.15	3412.17	4037.07	2340.86	-0.005117658801098172	0.984929190685923	0.999944336130877	0.0065949910249989705	0.016408399428340423
DSL1	2525.65	4445.7	2845.11	3158.48	4718.07	2315.49	0.05416808427650135	0.8984334705954904	0.999944336130877	0.04651407706699331	0.11099691817264602
ORC5	103.995	71.1081	73.8463	118.145	86.1112	91.6632	0.24935174207118144	0.3394045640638172	0.999944336130877	0.46928232190519165	0.8849359268678655
POL2	237.604	159.355	186.879	279.691	175.363	252.062	0.2763787897791327	0.34837331879355804	0.999944336130877	0.4579551141249041	0.8665673685043261
PDR17	3431.01	3713.75	3247.98	3207.77	3617.72	3642.96	0.010471782395976962	0.9035539655600099	0.999944336130877	0.04404590370624244	0.10536105513804052
IST1	3649.5	1067.42	1077.81	2258.37	1091.67	1791.59	-0.17251564653641777	0.8252086083956849	0.999944336130877	0.08343625021022402	0.19248538595064144
PIK1	706.87	406.475	379.498	606.838	352.29	394.308	-0.14143577906514526	0.7410926336104087	0.999944336130877	0.13012750355721237	0.2891789053228109
BNI1	235.146	297.019	241.721	271.422	318.617	205.957	0.040640120274484944	0.8560566729817546	0.999944336130877	0.06749748304653908	0.15792451033920116
SEC2	365.325	318.783	297.773	271.854	318.412	244.316	-0.23449438099184464	0.17053621637409586	0.999944336130877	0.7681833767818276	1.3623450266868977
GOR1	1271.17	1111.48	1390.13	1232.27	1246.76	1294.64	0.00034029208232840436	0.997315912711844	0.999944336130877	0.0011672515023662057	0.002922071921808609
CAF120	705.874	456.189	650.748	692.338	453.253	628.263	-0.03134124934837772	0.9067614898887829	0.999944336130877	0.04250693261691766	0.10183390108463905
HCH1	1661.49	2199.21	1954.92	2184.78	2352.33	2423.22	0.2592227032864722	0.08916295381968158	0.999944336130877	1.0498155525029367	1.8244731745409117
MRPL10	9956.36	7831.78	8606.62	8863.59	8370.17	9635.26	0.025692154504743592	0.8373368641355275	0.999944336130877	0.0770997883591098	0.1788507750575383
CUS2	141.606	88.5417	90.8165	135.978	87.5223	112.459	0.065874077719347	0.8333772779597546	0.999944336130877	0.07915834476093575	0.18329515873858548
SEC21	425.083	455.683	428.531	447.536	465.97	358.287	-0.041928521008790666	0.7363600983979961	0.999944336130877	0.13290975291526733	0.2947527103426105
RFC3	695.895	379.332	474.243	606.684	376.533	550.364	-0.01487045427040708	0.965946505290026	0.999944336130877	0.015046924413341763	0.037088683857627786
PUS4	626.856	679.449	656.069	682.596	640.002	660.276	0.014992981184917056	0.7444910134519571	0.999944336130877	0.12814054013044998	0.2851864875875764
MSB3	172.02	186.094	191.338	176.885	157.276	182.143	-0.08977267793317097	0.31006951897866275	0.999944336130877	0.5085409244753742	0.948260367849844
YNL295W	1317.43	1085.02	1415.34	1347.3	1041.95	1533.25	0.039035698639802184	0.8503883638953624	0.999944336130877	0.07038269101840147	0.16424661666569015
MON2	2155.29	1775.27	1903.21	2152.21	1786.6	2004.84	0.026920655086592842	0.8237869192047599	0.999944336130877	0.08418510842511556	0.19408790548303836
CLA4	253.964	138.733	168.501	191.98	161.572	208.051	0.0010407748423818593	0.9972728821499378	0.999944336130877	0.0011859901372568845	0.002968918045075714
RPL18B	6934.09	5267.65	7673.72	7656.96	5333.55	8140.44	0.08836937836782044	0.7278743406201497	0.999944336130877	0.13794359031020745	0.30478894851050803
RPS19B	2067.62	1420.56	1714.19	1939.48	2052.01	1546.99	0.09032108281075166	0.6670851813702139	0.999944336130877	0.17581870665760368	0.3784693908099633
YPT11	1436.59	1403.89	1240.53	1503.83	1475.66	1401.64	0.10237677822509918	0.21448394911372792	0.999944336130877	0.6686052026501713	1.2035364688602084
MRPS18	2304.21	2121.58	2247.79	2120.2	2007.37	2120.76	-0.09499024359529593	0.09769727714152177	0.999944336130877	1.0101175400569753	1.7575828125967454
MCK1	3288.22	7843.13	3888.68	3931.81	6580.62	3323.7	-0.11844722039357512	0.8320628506160798	0.999944336130877	0.07984386764579049	0.18477199539537079
KRI1	1020.65	627.135	627.323	850.196	714.215	590.436	-0.07834959438814658	0.8038624456353158	0.999944336130877	0.09481825997348195	0.2166475729926962
ZIM17	2223.37	2137.18	2030.7	2089.44	2005.51	1893.62	-0.09388657536148944	0.166655856115961	0.999944336130877	0.7781794210723822	1.378361139118535
RFA2	1883.76	1345.25	1910.19	2588.06	1572.03	2964.99	0.4713624147870979	0.21930467795355127	0.999944336130877	0.658952104356468	1.1881841236135424
EMW1	874.637	833.177	635.368	707.586	598.601	828.787	-0.13425051516989256	0.5232860259064288	0.999944336130877	0.2812608627240457	0.5704061279830442
ATP11	2674.78	2813.32	2125.0	2320.11	2512.45	2076.89	-0.13991315345771393	0.3927343470352218	0.999944336130877	0.40590111534387324	0.7814358572222192
PFS2	244.041	219.131	195.041	308.155	240.329	227.477	0.237429623396208	0.24390839609256762	0.999944336130877	0.6127732496497336	1.1147441683335721
YNL320W	357.463	429.163	413.895	465.044	414.36	462.92	0.16107230037709838	0.15931321314082808	0.999944336130877	0.7977482031305835	1.409770457542585
VNX1	1211.95	777.874	619.786	845.823	925.974	702.826	-0.07662546308462305	0.8232223776421803	0.999944336130877	0.08448283266444397	0.19472450864643528
LEM3	2123.68	2205.59	1819.93	1903.46	2354.59	1981.94	0.021144986477189615	0.8760037614648739	0.999944336130877	0.057494029014645995	0.13576640875581344
FIG4	60.318	47.1321	64.4507	53.6709	54.9967	55.1112	-0.06982763645398414	0.632804093962843	0.999944336130877	0.19873071980791396	0.42164777505666406
MDJ2	488.122	414.527	344.7	449.278	327.428	348.392	-0.1488145074417153	0.5066848871512355	0.999944336130877	0.2952620491822057	0.5947908047277346
RPD3	1272.17	690.082	692.443	1499.48	1127.0	1021.55	0.4585714755417366	0.2428800640057113	0.999944336130877	0.6146081313358177	1.1176633545869203
CIT1	21502.6	27831.2	21516.8	22764.5	23211.4	21235.5	-0.07607411553681005	0.6092145774784313	0.999944336130877	0.21522971327641183	0.45217545660835606
ATO2	170.336	242.745	187.145	154.387	228.852	156.905	-0.15216173886876308	0.5742685436120838	0.999944336130877	0.2408849721740755	0.49880707232363614
VPS27	385.33	383.87	398.256	341.516	457.378	389.165	0.02523830582163199	0.8494810093043208	0.999944336130877	0.0708463256195736	0.16525974827030185
ATG3	494.331	588.578	683.836	544.952	787.309	722.538	0.21790345059737296	0.3498371610462073	0.999944336130877	0.456134059979942	0.8636096526874596
LRO1	1476.77	1164.07	975.554	1386.71	1357.65	926.694	0.021642470667645037	0.9345736087690646	0.999944336130877	0.029386487090642743	0.07134047003081079
PRP2	102.329	45.9615	66.1199	90.8486	51.8562	60.8781	-0.07475849862657515	0.8673256139251027	0.999944336130877	0.06181782780306937	0.145390054857731
PHO91	1565.94	1237.37	1029.19	1386.7	1415.53	1109.58	0.029550507160032703	0.8928092638216386	0.999944336130877	0.049241312127658726	0.11719479557743438
SMM1	1121.35	1583.74	1188.0	1468.17	1350.26	1345.38	0.09698854098478167	0.5793623402537433	0.999944336130877	0.2370497382512519	0.4918966136983105
ACC1	16574.1	16907.5	14354.7	14080.5	17502.6	13056.8	-0.09977201022621006	0.5333248223374736	0.999944336130877	0.2730082026412949	0.5559321357606395
TIM23	4343.65	3558.13	4438.14	4461.66	3471.22	4665.87	0.02994756062648393	0.86109588620982	0.999944336130877	0.06494848555774285	0.15231390454993082
AIM38	5891.62	5555.8	7449.62	6310.44	5203.17	8574.23	0.08816217181497873	0.7475451821325894	0.999944336130877	0.12636255316024417	0.28160549553333386
ARE2	1468.94	1866.44	1283.54	1422.19	1901.06	1014.19	-0.09071175786537236	0.7762739776620037	0.999944336130877	0.10998497205791322	0.24822863418719276
ATP23	246.728	274.789	271.082	309.173	252.597	301.15	0.12263566844295112	0.3008297344599916	0.999944336130877	0.5216792396439581	0.9693535984568624
YNR021W	8085.34	10092.9	8468.19	10230.0	8808.35	9099.08	0.07854830411080403	0.5452121606905383	0.999944336130877	0.2634344660033621	0.5390418922096212
MRPL50	3057.48	2943.35	2910.84	3024.28	2684.63	3232.68	0.004835584765447072	0.9549159145345824	0.999944336130877	0.020034868689958737	0.04911833268608184
SNF12	216.623	127.515	153.243	175.183	150.184	187.879	0.04529908116125548	0.8627712191200511	0.999944336130877	0.06410435080387479	0.1504505951041133
SEC12	3264.53	3136.08	3594.08	2913.05	3891.83	3249.62	0.008607614209072507	0.9529968520190173	0.999944336130877	0.020908533939877096	0.05121247656855409
